iter	MAE
4773	1.014518475
4774	1.01448561
4775	1.014454725
4776	1.014446598
4777	1.014442027
4778	1.014436792
4779	1.014409815
4780	1.014403413
4781	1.014368284
4782	1.014305104
4783	1.014304226
4784	1.014292641
4785	1.014280667
4786	1.014254539
4787	1.014231306
4788	1.014227806
4789	1.014206131
4790	1.014156441
4791	1.014150531
4792	1.014141773
4793	1.014078864
4794	1.0140654
4795	1.014011942
4796	1.013970026
4797	1.01387448
4798	1.013868669
4799	1.013854727
4800	1.013849041
4801	1.013823084
4802	1.013817644
4803	1.013813858
4804	1.01375543
4805	1.013740726
4806	1.013730978
4807	1.013692281
4808	1.013671493
4809	1.013621999
4810	1.013604354
4811	1.013571187
4812	1.013564422
4813	1.013541743
4814	1.013527684
4815	1.01346617
4816	1.013463873
4817	1.013439547
4818	1.013426299
4819	1.013413506
4820	1.013364367
4821	1.013334888
4822	1.013321576
4823	1.013298497
4824	1.013283661
4825	1.013277026
4826	1.013209876
4827	1.01319965
4828	1.013168715
4829	1.013159382
4830	1.013151825
4831	1.013147515
4832	1.013146052
4833	1.013137988
4834	1.013114118
4835	1.013093841
4836	1.01307418
4837	1.013059002
4838	1.013040066
4839	1.013035755
4840	1.013029092
4841	1.01302794
4842	1.013004578
4843	1.012990177
4844	1.012987047
4845	1.012968528
4846	1.012964122
4847	1.012939
4848	1.012895935
4849	1.012892906
4850	1.012815064
4851	1.012766547
4852	1.012742745
4853	1.012697756
4854	1.012689474
4855	1.012653722
4856	1.012618466
4857	1.012606306
4858	1.012598932
4859	1.012589161
4860	1.012561224
4861	1.012558879
4862	1.012541399
4863	1.012533996
4864	1.012525231
4865	1.012515186
4866	1.012513027
4867	1.012507117
4868	1.012443712
4869	1.012440978
4870	1.01242409
4871	1.012418973
4872	1.012404004
4873	1.012385783
4874	1.012380487
4875	1.012346199
4876	1.012256513
4877	1.012251972
4878	1.012244711
4879	1.012227873
4880	1.01220795
4881	1.012204011
4882	1.012152713
4883	1.012127491
4884	1.012096328
4885	1.012079692
4886	1.012077393
4887	1.012030503
4888	1.012025793
4889	1.012015623
4890	1.011993994
4891	1.01198766
4892	1.011985572
4893	1.011962145
4894	1.011931593
4895	1.011922464
4896	1.01191954
4897	1.011884057
4898	1.011873327
4899	1.011864747
4900	1.011848666
4901	1.011842907
4902	1.011812617
4903	1.011800504
4904	1.011796668
4905	1.011786776
4906	1.011783526
4907	1.011774157
4908	1.011760101
4909	1.011755738
4910	1.011724355
4911	1.011687647
4912	1.011684701
4913	1.011652218
4914	1.011630363
4915	1.01161691
4916	1.011608207
4917	1.011581432
4918	1.011567353
4919	1.011565851
4920	1.01156098
4921	1.011557181
4922	1.01154484
4923	1.011522446
4924	1.011472295
4925	1.011457032
4926	1.01142039
4927	1.011415966
4928	1.011412276
4929	1.011380879
4930	1.011378911
4931	1.011337622
4932	1.011332767
4933	1.011330323
4934	1.011301152
4935	1.011287133
4936	1.011272722
4937	1.01127054
4938	1.011256415
4939	1.011254433
4940	1.011212655
4941	1.011129822
4942	1.011125611
4943	1.011078101
4944	1.011077388
4945	1.01105042
4946	1.011018033
4947	1.011014599
4948	1.011006515
4949	1.010994583
4950	1.010977289
4951	1.010954279
4952	1.010945521
4953	1.010913673
4954	1.010912107
4955	1.010901026
4956	1.010877587
4957	1.010872583
4958	1.010867252
4959	1.010842352
4960	1.010802847
4961	1.010791797
4962	1.010762945
4963	1.0107542
4964	1.010747557
4965	1.010685411
4966	1.010670656
4967	1.010632898
4968	1.010626413
4969	1.010604133
4970	1.010597714
4971	1.010585633
4972	1.010563735
4973	1.01054472
4974	1.010531429
4975	1.010494172
4976	1.010491104
4977	1.010468213
4978	1.01045937
4979	1.010456478
4980	1.0104427
4981	1.010431619
4982	1.010414004
4983	1.010411956
4984	1.010398906
4985	1.01038841
4986	1.010382462
4987	1.01036685
4988	1.010335764
4989	1.010275861
4990	1.010272723
4991	1.010263388
4992	1.010256091
4993	1.01023433
4994	1.010222898
4995	1.010215515
4996	1.010196701
4997	1.010185032
4998	1.010182693
4999	1.010180536
